train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
0,0,0.5089058524173028,0.2898504802390315,0.2740923272205447,0.281751240103912,0.4122137404580153,0.2386881125834247,0.23130013989972525,0.2349360586834108,0.40458015267175573,0.20834220688871855,0.18953478725102887,0.19849398904523544
0,1,0.2102803738317757,0.07593212943219417,0.07256844119802909,0.0742121898435298,0.18691588785046728,0.07162419685813162,0.06722707958715197,0.06935601466285274,0.21495327102803738,0.07400424033237843,0.07619948578892591,0.0750858211729476
0,2,0.1855421686746988,0.0900735440568972,0.0728303174210918,0.08053934075458237,0.18313253012048192,0.06747465429143562,0.06459064337654295,0.0660011586579018,0.17590361445783131,0.06543262849135784,0.05568240491731391,0.06016505155336216
0,3,0.18854415274463007,0.055279223352945106,0.05464606768781042,0.05496082207241371,0.20047732696897375,0.06472376597795339,0.05618617770588649,0.06015354744586724,0.2052505966587112,0.057108204527899685,0.06208026695599206,0.059490528544089115
0,4,0.2340909090909091,0.0797003443821785,0.07516972954125345,0.07736876699000099,0.2727272727272727,0.09966449760558599,0.09084051284273753,0.09504814653849847,0.22045454545454546,0.056245079862264895,0.05920948783017749,0.057689226821818165
0,5,0.19424460431654678,0.08537852779276822,0.07322805007807254,0.07883787914385568,0.18465227817745802,0.06101668524957719,0.05993702221230872,0.0604720350598228,0.18944844124700239,0.0600913645741232,0.05988550828178094,0.059988259823861266
0,6,0.2217391304347826,0.07763869924990795,0.07442994592095367,0.07600046913091195,0.21739130434782608,0.07245565052488595,0.07043675192156705,0.07143193891291223,0.2217391304347826,0.0839785618183184,0.07247271068995896,0.07780255049693921
0,7,0.20347394540942929,0.07606868829366434,0.06777937565793637,0.07168519419764312,0.19602977667493796,0.08092078345190351,0.06765665923836839,0.07369664966868755,0.21339950372208435,0.08286764613030066,0.06978296982045108,0.07576452165601777
0,8,0.20256410256410257,0.10176201113341293,0.07040101573337353,0.08322517415317629,0.21025641025641026,0.10176904749005766,0.07276033465261185,0.08485390668032172,0.2230769230769231,0.09759208092658762,0.07099476189142574,0.08219534136897108
0,9,0.271356783919598,0.10499940613103845,0.07057416798796111,0.0844118571272642,0.22613065326633167,0.06605443395054919,0.057274683998821935,0.06135204555329509,0.22613065326633167,0.06258230244603993,0.05359432428397945,0.057740636927349785
1,0,0.21628498727735368,0.09191400686177933,0.09778519956854274,0.09475874647293052,0.20865139949109415,0.07883576863284938,0.09221429242980107,0.08500183604114599,0.21119592875318066,0.06359939145783067,0.0729965443253184,0.06797472810589335
1,1,0.48364485981308414,0.3123883619504472,0.2947418845484058,0.30330867237542003,0.3925233644859813,0.2586153748679564,0.26794864018388487,0.26319929218745514,0.40420560747663553,0.2558256471533128,0.19592104833065527,0.22190147479196828
1,2,0.163855421686747,0.07707438379761136,0.07076679202721009,0.07378603232016769,0.14698795180722893,0.06815018426712578,0.06367973490151563,0.06583916147393531,0.163855421686747,0.0663699311604664,0.06800977396865711,0.06717984701933083
1,3,0.22673031026252982,0.10336066434070065,0.10020889832755053,0.10176038272347024,0.21957040572792363,0.12221570609624902,0.10065926813768716,0.11039501920629638,0.22673031026252982,0.09929968345228801,0.08997555351398571,0.09440795452788359
1,4,0.18636363636363637,0.07674138068504265,0.08160917441228899,0.07910045805795908,0.19318181818181818,0.07361272342760258,0.0787381917304053,0.07608924075091404,0.225,0.10352826503832571,0.09390277624982851,0.09848088166883548
1,5,0.19664268585131894,0.09435834543807649,0.09829081142582606,0.09628444254712169,0.17985611510791366,0.08655980884216186,0.08391979180743014,0.08521935890565518,0.19184652278177458,0.09264838553627507,0.09422055433509645,0.09342785643765422
1,6,0.21521739130434783,0.094283239483509,0.08080053522963417,0.08702275497467243,0.20217391304347826,0.08939488897003386,0.0739542807337201,0.08094482178317054,0.22826086956521738,0.10459295253089834,0.08772612166073346,0.09541990691405018
1,7,0.18610421836228289,0.06851408854396332,0.07304732554357742,0.07070812286598742,0.18114143920595532,0.0770101325382647,0.07461861060811585,0.07579551176790632,0.22084367245657568,0.08241469471549323,0.07829363096229662,0.08030132436152829
1,8,0.23846153846153847,0.10525707715729726,0.10629619051962616,0.10577408186516528,0.23333333333333334,0.10502660414298345,0.1066419017712878,0.10582808957818433,0.2282051282051282,0.1223447174228622,0.10266946602510163,0.11164688924333561
1,9,0.23115577889447236,0.11395274584929756,0.08552002517519758,0.09770999464000135,0.22613065326633167,0.10144532325059709,0.09241183637735363,0.096718105552293,0.21105527638190955,0.12096815062332303,0.07885182540354954,0.09547153074483172
2,0,0.18829516539440203,0.07926555450677246,0.09627888296645312,0.08694777408475328,0.15267175572519084,0.0646500190301884,0.0848871931856516,0.073399237200576,0.22391857506361323,0.07854198615744519,0.09864358193068778,0.0874525270891946
2,1,0.1939252336448598,0.09203280343744594,0.07989603998517482,0.08553604383077551,0.19158878504672897,0.09729415657368946,0.08735395775394703,0.09205650080957169,0.1658878504672897,0.07355961771108521,0.08095412351894468,0.07707993257796016
2,2,0.491566265060241,0.24758624133378895,0.22389623296821254,0.2351460755840815,0.37349397590361444,0.21251484472384108,0.21908985545657456,0.21575226865444322,0.3927710843373494,0.22349279628281882,0.15601080085068303,0.18375209297515824
2,3,0.18138424821002386,0.0728023531788113,0.07864205160099813,0.07560961296241259,0.16706443914081145,0.06084221613019183,0.07939200560813812,0.06889025381027179,0.2052505966587112,0.10182181557304971,0.08292238832987418,0.0914053913792922
2,4,0.22045454545454546,0.10707172213416684,0.11360578242669454,0.110242018487851,0.18636363636363637,0.1032075057978837,0.10153687123653753,0.1023653726527703,0.22045454545454546,0.06514598329950899,0.09452635610588891,0.07713311446640582
2,5,0.1774580335731415,0.07911124578895187,0.0821221813694991,0.08058859988955835,0.1606714628297362,0.08074989116086215,0.08661127443228199,0.08357794305415417,0.17985611510791366,0.09029899995832691,0.0882718215597415,0.08927390425359072
2,6,0.18478260869565216,0.0762593918081155,0.06980526546574337,0.07288973511834403,0.17608695652173914,0.06738249926439321,0.07427721988809931,0.0706620730919748,0.20434782608695654,0.10548272618533834,0.08671728173943113,0.09518392204060284
2,7,0.20595533498759305,0.08980380881469809,0.08203916495520693,0.0857460659965039,0.1935483870967742,0.10722562285243573,0.0915175065924691,0.09875080133524554,0.18858560794044665,0.08504002095846308,0.06405436170803488,0.07307028158554847
2,8,0.19230769230769232,0.07241644386015522,0.0624556598270641,0.06706823219877052,0.1794871794871795,0.07403806669849398,0.06695386466808027,0.07031799124914297,0.18974358974358974,0.08700376748718085,0.071096711235133,0.07825000636802905
2,9,0.1708542713567839,0.08106924546735719,0.05290694859660376,0.06402818698759674,0.17587939698492464,0.07410101502269348,0.06361851103230413,0.06846082580684411,0.21608040201005024,0.1084609813687073,0.08177420591213694,0.09324574229039292
3,0,0.17048346055979643,0.09262179604084923,0.09352539310332951,0.09307140144831705,0.17048346055979643,0.06970250444763187,0.07876502030551016,0.07395717261793239,0.18829516539440203,0.06066768941757751,0.06864031924665849,0.06440822362971542
3,1,0.20093457943925233,0.08384140019132423,0.09914216411853803,0.09085207066598046,0.18925233644859812,0.11472357844167166,0.1088211257740698,0.11169442821426853,0.20794392523364486,0.0722288471710792,0.08118187759489552,0.07644411352345666
3,2,0.18072289156626506,0.09282078864834127,0.08174252664666787,0.08693012935311377,0.1783132530120482,0.07213666765143954,0.07683361638369626,0.07441109595013796,0.1855421686746988,0.10045987906718358,0.08149781936160454,0.08999081817371056
3,3,0.49403341288782815,0.24828648933579883,0.2343277785401299,0.24110526919830935,0.4081145584725537,0.22529669144954695,0.2403995333666178,0.23260321474538168,0.4081145584725537,0.1982410816296157,0.16275522471444506,0.17875402723656472
3,4,0.22045454545454546,0.07526831342304935,0.06504960371478725,0.06978686771184282,0.18863636363636363,0.06172139025362713,0.0557341076918385,0.05857514840016812,0.21136363636363636,0.06512067787022414,0.07500965478718537,0.06971623450712951
3,5,0.1606714628297362,0.055534060119057926,0.05822711716978072,0.05684871240838129,0.14148681055155876,0.05267813828610035,0.05378391214010422,0.05322528262308404,0.18944844124700239,0.07371795448207184,0.0828528963605188,0.07801894170905409
3,6,0.2,0.08741986904793594,0.09150338438755666,0.08941502825385539,0.20217391304347826,0.08344511320611661,0.0931005638127428,0.08800880563139145,0.19130434782608696,0.07271105880481456,0.08752482797628368,0.07943317869309605
3,7,0.21588089330024815,0.0934715063315469,0.08816591704147926,0.09074122413688772,0.22332506203473945,0.09074320615902766,0.08907657282469877,0.08990216601815307,0.2109181141439206,0.05895779597793903,0.06468182575378978,0.061687310796647445
