train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
1,8,0.8131313131313131,0.36097643097643095,0.37995806802298493,0.370224108881034,0.8282828282828283,0.5788060897435898,0.43852176839053686,0.49899168296658736,0.8131313131313131,0.5848484848484848,0.4146270124760574,0.48524247102204876
1,9,0.7988165680473372,0.3651629072681704,0.3908771929824561,0.37758275553632475,0.8224852071005917,0.3771861471861472,0.3857894736842105,0.3814393048048496,0.7988165680473372,0.37621052631578944,0.3908771929824561,0.3834036467988194
2,0,0.8616352201257862,0.6471804062126643,0.5182142857142857,0.5755614544274918,0.8616352201257862,0.5973192704900022,0.4503571428571429,0.5135306982276321,0.8238993710691824,0.5709923664122137,0.4685714285714286,0.5147364887546156
2,1,0.8526315789473684,0.5782467532467532,0.5752230510457803,0.5767309389844372,0.8473684210526315,0.5264568764568764,0.4612256837794354,0.4916871930311553,0.8263157894736842,0.5111791383219955,0.46989907854322077,0.48967065405963056
2,2,0.949685534591195,0.7604166666666667,0.6412571428571429,0.6957718917688547,0.8490566037735849,0.2965217391304348,0.3641333333333333,0.3268678430718742,0.949685534591195,0.7604166666666667,0.6412571428571429,0.6957718917688547
2,3,0.8352272727272727,0.6744588744588744,0.4990125718939279,0.5736201909751785,0.7727272727272727,0.5415322580645161,0.3513488064335522,0.4261860175592194,0.8125,0.6159300272829402,0.46612968901104496,0.5306606793445365
2,4,0.7846153846153846,0.2753968253968254,0.26666666666666666,0.2709614446071254,0.8461538461538461,0.3132723112128146,0.34695652173913044,0.3292551492172949,0.7692307692307693,0.2614035087719298,0.2533333333333333,0.2573051579186548
2,5,0.813953488372093,0.6358441558441559,0.3956535947712418,0.48778395459211693,0.7965116279069767,0.5853209368853924,0.4117320261437909,0.4834153936136505,0.8023255813953488,0.6131127450980391,0.3633333333333334,0.4562756762636278
2,6,0.8218390804597702,0.6628919860627177,0.4886904761904762,0.5626153765801526,0.8103448275862069,0.5129462989840349,0.3726190476190476,0.43166450028856856,0.7988505747126436,0.551786057230651,0.4303571428571429,0.4835650667580122
2,7,0.7954545454545454,0.5111317254174397,0.39169026169026167,0.44351006543013805,0.8011363636363636,0.5861942257217848,0.4006821106821107,0.47600196897566066,0.7727272727272727,0.45533333333333337,0.33547404547404547,0.3863204099154521
2,8,0.8080808080808081,0.6632756132756132,0.47932002899000875,0.5564895828820687,0.7525252525252525,0.3192731829573935,0.32771781332505046,0.3234403878054862,0.7777777777777778,0.541362671298977,0.42471009991199454,0.4759935298203373
2,9,0.7988165680473372,0.5813271400132713,0.4732456140350877,0.5217478230396732,0.7988165680473372,0.29748226950354606,0.327719298245614,0.31186959736265224,0.7810650887573964,0.5489057175312382,0.45824561403508773,0.4994952192264623
3,0,0.8490566037735849,0.5804429105550761,0.6174999999999999,0.5983982944590927,0.7547169811320755,0.47677677677677677,0.5335714285714286,0.5035778052513918,0.8490566037735849,0.5804429105550761,0.6174999999999999,0.5983982944590927
3,1,0.8631578947368421,0.4878510378510378,0.6287699283311394,0.5494184175220355,0.8157894736842105,0.4649884951679706,0.5830334942226123,0.5173629367619301,0.8789473684210526,0.5239241917502787,0.6696504314757934,0.5878912876312511
3,2,0.8867924528301887,0.5649579831932773,0.5736952380952381,0.5692930887511148,0.8113207547169812,0.461792710141334,0.5386476190476189,0.49726812595176106,0.8867924528301887,0.5357625808944266,0.5736952380952381,0.5540804456876979
3,3,0.9829545454545454,0.7740890688259109,0.7706774571181351,0.7723794957054979,0.7727272727272727,0.5433230134158926,0.5472463989413142,0.5452776488772493,0.9829545454545454,0.7740890688259109,0.7706774571181351,0.7723794957054979
