train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
0,0,0.6923076923076923,0.5699404761904762,0.5333333333333333,0.5510295836705332,0.34615384615384615,0.2569444444444444,0.35,0.2963386727688787,0.5769230769230769,0.3888888888888889,0.4458333333333333,0.41541874653355526
0,1,0.3333333333333333,0.125,0.125,0.125,0.3333333333333333,0.0625,0.125,0.08333333333333333,0.3333333333333333,0.125,0.125,0.125
0,2,0.5882352941176471,0.65625,0.49999999999999994,0.5675675675675674,0.35294117647058826,0.2552083333333333,0.22916666666666666,0.24148745519713258,0.5294117647058824,0.4027777777777778,0.5,0.4461538461538462
0,3,0.5555555555555556,0.38958333333333334,0.37916666666666665,0.3843044263775971,0.4444444444444444,0.18055555555555555,0.2,0.18978102189781024,0.3333333333333333,0.21875,0.2791666666666667,0.2452928870292887
0,4,0.5882352941176471,0.4875,0.46875,0.4779411764705882,0.29411764705882354,0.20075757575757575,0.34375,0.2534782608695652,0.47058823529411764,0.2857142857142857,0.3125,0.29850746268656714
0,5,0.48,0.4708333333333333,0.4270833333333333,0.44789249806651193,0.4,0.290625,0.39166666666666666,0.33366412213740454,0.4,0.325,0.296875,0.3103015075376885
0,6,0.5416666666666666,0.5028409090909091,0.48333333333333334,0.492894180910313,0.4166666666666667,0.24627976190476192,0.35416666666666663,0.2905307724080958,0.375,0.23854166666666665,0.32708333333333334,0.2758824432166973
0,7,0.6666666666666666,0.5952380952380951,0.59375,0.5944931163954943,0.47619047619047616,0.3885416666666667,0.4375,0.4115699873896595,0.5238095238095238,0.4575892857142857,0.47916666666666663,0.46812946783161236
0,8,0.625,0.5059523809523809,0.5208333333333333,0.5132850241545893,0.4583333333333333,0.22916666666666666,0.30833333333333335,0.2629198966408269,0.5,0.3632575757575758,0.45416666666666666,0.4036569354340439
0,9,0.7727272727272727,0.5,0.625,0.5555555555555556,0.36363636363636365,0.31666666666666665,0.42410714285714285,0.3625954198473283,0.6363636363636364,0.35795454545454547,0.48214285714285715,0.4108695652173913
1,0,0.15384615384615385,0.04285714285714286,0.15,0.06666666666666667,0.15384615384615385,0.04285714285714286,0.15,0.06666666666666667,0.11538461538461539,0.014423076923076924,0.125,0.02586206896551724
1,1,0.6666666666666666,0.1875,0.25,0.21428571428571427,0.6666666666666666,0.1875,0.25,0.21428571428571427,0.3333333333333333,0.041666666666666664,0.125,0.0625
1,2,0.23529411764705882,0.038461538461538464,0.125,0.058823529411764705,0.23529411764705882,0.038461538461538464,0.125,0.058823529411764705,0.23529411764705882,0.029411764705882353,0.125,0.047619047619047616
1,3,0.2777777777777778,0.041666666666666664,0.125,0.0625,0.2777777777777778,0.041666666666666664,0.125,0.0625,0.2777777777777778,0.034722222222222224,0.125,0.05434782608695653
