train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
0,0,0.5086848635235732,0.27658302019937736,0.2512613559856121,0.2633148247222635,0.4119106699751861,0.22361381868165361,0.19345931028478097,0.2074464746242633,0.42431761786600497,0.18456999299535345,0.158109827957941,0.17031834414709301
0,1,0.20987654320987653,0.05556004573591164,0.05805429212087951,0.05677979005550733,0.17901234567901234,0.03777947138594401,0.04763628167314255,0.042139148247240285,0.2222222222222222,0.05773284945373429,0.05884317822486669,0.05828272617422666
0,2,0.21788990825688073,0.09967744679347398,0.09061444187751269,0.09493012310769326,0.21559633027522937,0.06593153675580737,0.07111564893950131,0.0684255426067947,0.23394495412844038,0.0776590588608945,0.09031945558203527,0.0835121555943067
0,3,0.23357664233576642,0.13669969633458476,0.11065163808489542,0.12230413359709229,0.21654501216545013,0.11156513749521871,0.07559725785875723,0.09012513920141585,0.26034063260340634,0.08175277646145661,0.11428142630293946,0.09531830432130581
0,4,0.23127753303964757,0.07781622443427857,0.07475821044670884,0.07625657190818198,0.2444933920704846,0.08676471277017733,0.07701202747989137,0.08159799045870893,0.23127753303964757,0.06020878575311293,0.07076895797734792,0.06506316122833398
0,5,0.24018475750577367,0.1203142498322539,0.11241743725085679,0.1162318702744698,0.22170900692840648,0.09273966626697447,0.07249206913865995,0.0813752912830874,0.2471131639722864,0.07294993112978751,0.10963378212981306,0.08760668422266797
0,6,0.18160377358490565,0.04740003058862497,0.05313738657066993,0.05010500209804692,0.19339622641509435,0.04884275719478458,0.056620730233923645,0.05244492945250605,0.1957547169811321,0.04912722041065764,0.05737989486115423,0.05293382953411637
0,7,0.19950124688279303,0.07540825803527494,0.07615457514831009,0.075779579105578,0.18703241895261846,0.06757266623092383,0.07041713676412728,0.06896558406812625,0.2119700748129676,0.0529983641978093,0.060852592037486254,0.05665455858830248
0,8,0.23953488372093024,0.08398446301318821,0.10730949492846198,0.09422493428184832,0.2255813953488372,0.07429624846820854,0.06709513435081739,0.0705123137400334,0.23255813953488372,0.06348388842725472,0.10013999135688514,0.07770596867393145
0,9,0.18877551020408162,0.059474232314346294,0.08967645043426989,0.0715174472951343,0.17091836734693877,0.04142755756894974,0.051398585788038575,0.045877546878311984,0.21173469387755103,0.05760530817468326,0.09384716427834405,0.07138998435632439
1,0,0.21339950372208435,0.06354588546869538,0.0693794586726878,0.06633466572041222,0.23821339950372208,0.06620975089789037,0.07515113084695008,0.0703976601115526,0.24317617866004962,0.05508689644687371,0.06188799993038375,0.05828973479017341
1,1,0.48148148148148145,0.17745758091597646,0.16680053002882966,0.17196410259257178,0.38271604938271603,0.10675971538040505,0.10948541153654114,0.10810538522273316,0.37037037037037035,0.07666692671763665,0.07798868788761773,0.07732215909969925
1,2,0.22706422018348624,0.07005017557456215,0.08335645907100425,0.07612623282804552,0.21788990825688073,0.05434274988655534,0.06696094424562768,0.05999556520253249,0.19495412844036697,0.04355162250819375,0.053821919266402105,0.048145150475945156
1,3,0.2141119221411192,0.06664888314139374,0.06945655185754193,0.0680237583193304,0.19464720194647203,0.05368171400756851,0.05767798283301833,0.05560814310419453,0.20924574209245742,0.03937858335377444,0.0535031191628061,0.04536689101415605
1,4,0.24008810572687225,0.09242497248048692,0.08360553081171375,0.08779431677999996,0.21806167400881057,0.06035050497334103,0.07030660228647118,0.06494922534158187,0.22246696035242292,0.06904838373197245,0.060106504008531465,0.06426790385056207
1,5,0.21247113163972287,0.06724157080794745,0.0764625905568318,0.07155623954459027,0.21939953810623555,0.06771211244895456,0.06869642406112705,0.06820071690343685,0.21247113163972287,0.04153046578583036,0.05429409342366537,0.04706223556686638
1,6,0.20754716981132076,0.05491718699180261,0.06150298856445782,0.058023810862865524,0.2099056603773585,0.04859289681031353,0.06066101530869146,0.053960437665487214,0.24056603773584906,0.06317464387095302,0.0642042975626184,0.06368530917048604
1,7,0.24688279301745636,0.08977362317415638,0.0830954975614126,0.08630556867305665,0.22693266832917705,0.07079389765362956,0.07460760756139022,0.07265073805216178,0.2543640897755611,0.055024169794751034,0.0639986243359935,0.05917305500702521
1,8,0.23255813953488372,0.07955484976809842,0.08028662853342172,0.07991906405313501,0.2069767441860465,0.05331304556297149,0.06536102177478412,0.058725469010917256,0.2186046511627907,0.045301340608248884,0.05662032447030447,0.050332313590087954
1,9,0.1913265306122449,0.06279049728701233,0.06468832996457387,0.06372528669605239,0.17346938775510204,0.046009570302300094,0.05205033721121916,0.04884388961610734,0.2193877551020408,0.050324417407426256,0.05819162619454271,0.05397284289081751
2,0,0.22332506203473945,0.0772583298227144,0.09444210133591514,0.08499034003495727,0.22332506203473945,0.07166203142194702,0.09091360051251852,0.08014796829129554,0.2506203473945409,0.09192979067004903,0.08038447957447586,0.08577035865823421
2,1,0.19135802469135801,0.04822337305095926,0.05290517053299455,0.050455898691336945,0.16049382716049382,0.035010208601871186,0.045699385830182494,0.039646959996534684,0.16666666666666666,0.030717235371873992,0.045488469121049376,0.03667127079252316
