train Fold, test Fold, KMEANS-DISTORTION, KMEANS-ACC, KMEANS-PREC, KMEANS-RECALL, KMEANS-FSCORE, KMETROIDS-DISTORTION, KMETROIDS-ACC, KMETROIDS-PREC, KMETROIDS-RECALL, KMETROIDS-FSCORE
5,2,2.4695175139521684E13,0.15825688073394495,0.005457133818411895,0.034482758620689655,0.009423011266643905,0.14804041140599988,0.22477064220183487,0.0831342508066646,0.08631173777195594,0.08469320183597666
5,3,2.4695175139521684E13,0.170316301703163,0.0058729759207987245,0.034482758620689655,0.010036561760699692,0.14804041140599988,0.20194647201946472,0.07129838728328443,0.081367719762243,0.07600098421630799
5,4,2.4695175139521684E13,0.14757709251101322,0.005088865259000456,0.034482758620689655,0.008868886094380832,0.14804041140599988,0.23788546255506607,0.08425855316714218,0.08872060730560768,0.086432030161903
5,5,2.4695175139521684E13,0.16166281755196305,0.005574579915584932,0.034482758620689655,0.009597586892438472,0.14804041140599988,0.3094688221709007,0.1439289801251078,0.13250595624141803,0.1379814533792688
5,6,2.4695175139521684E13,0.15566037735849056,0.005367599219258295,0.034482758620689655,0.009289232934553132,0.14804041140599988,0.23820754716981132,0.10109092628423894,0.1068656374503451,0.10389810337123234
5,7,2.4695175139521684E13,0.18204488778054864,0.0062774099234671945,0.034482758620689655,0.010621271642659682,0.14804041140599988,0.2169576059850374,0.07356713346041648,0.08054439094639976,0.07689781774658344
5,8,2.4695175139521684E13,0.1813953488372093,0.006255012028869287,0.034482758620689655,0.01058919359218029,0.14804041140599988,0.2302325581395349,0.09742398454715726,0.1050935821179446,0.10111355463000807
5,9,2.4695175139521684E13,0.17091836734693877,0.0058937368050668544,0.034482758620689655,0.01006686199383968,0.14804041140599988,0.23469387755102042,0.08971271571090081,0.09179981485031757,0.09074426615634959
6,0,2.5023487339480746E13,0.13895781637717122,0.012545077427110096,0.052441009939005134,0.020246688382218152,0.024797599662562474,0.22084367245657568,0.07506579411630408,0.07386677631436694,0.0744614587234365
6,1,2.5023487339480746E13,0.09876543209876543,0.0071971049847364766,0.04679802955665025,0.012475580796630881,0.024797599662562474,0.17901234567901234,0.060533426945808995,0.07638659398469148,0.06754223779966512
6,2,2.5023487339480746E13,0.15137614678899083,0.012880324543610547,0.051034482758620686,0.020569277405093074,0.024797599662562474,0.20412844036697247,0.053380020822615316,0.06894343272832906,0.060171647673241666
6,3,2.5023487339480746E13,0.145985401459854,0.012583942180822781,0.05021173623714459,0.020124365291550397,0.024797599662562474,0.24574209245742093,0.11069822231741272,0.09505177327257557,0.10228007343786186
6,4,2.5023487339480746E13,0.16299559471365638,0.014948642699926632,0.05087620124364047,0.023107693349725563,0.024797599662562474,0.1960352422907489,0.07264226527101786,0.07619342250764,0.07437547932640916
6,5,2.5023487339480746E13,0.15704387990762125,0.012710806247265045,0.0491562729273661,0.020198653932045948,0.024797599662562474,0.23325635103926096,0.07203642591268546,0.0818096025828487,0.07661259030260494
6,6,2.5023487339480746E13,0.14622641509433962,0.01142244728451625,0.04947526236881559,0.018559928756351422,0.024797599662562474,0.31839622641509435,0.16306717858812203,0.13867175089064143,0.1498832862347203
6,7,2.5023487339480746E13,0.10473815461346633,0.008280737308246562,0.047186932849364795,0.014089021377575997,0.024797599662562474,0.2169576059850374,0.11141558386685825,0.07952997357193961,0.09281052211202723
6,8,2.5023487339480746E13,0.13023255813953488,0.010725741780272654,0.04489389920424403,0.017314760104559266,0.024797599662562474,0.20465116279069767,0.06467674544070048,0.08833152605184966,0.07467564425263433
6,9,2.5023487339480746E13,0.15051020408163265,0.011846946284032378,0.048422597212032285,0.01903647762461449,0.024797599662562474,0.19642857142857142,0.06739227100811016,0.0717027170299981,0.06948070532605492
7,0,2.000276003496037E13,0.062034739454094295,0.002139128946692907,0.034482758620689655,0.004028359651949726,0.07802052389681237,0.22580645161290322,0.07530215801089969,0.08194760006557575,0.07848445942601619
7,1,2.000276003496037E13,0.06172839506172839,0.0021285653469561515,0.034482758620689655,0.00400962309542903,0.07802052389681237,0.2345679012345679,0.07603146889484734,0.07137979935245095,0.073632240719641
7,2,2.000276003496037E13,0.07339449541284404,0.0025308446694084154,0.034482758620689655,0.004715590922487475,0.07802052389681237,0.23394495412844038,0.10419337064366173,0.09457258765142143,0.09915014384169317
