train Fold, test Fold, KMEANS-DISTORTION, KMEANS-ACC, KMEANS-PREC, KMEANS-RECALL, KMEANS-FSCORE, KMETROIDS-DISTORTION, KMETROIDS-ACC, KMETROIDS-PREC, KMETROIDS-RECALL, KMETROIDS-FSCORE
0,0,1.8117692787827445E13,0.15521628498727735,0.005352285689216461,0.034482758620689655,0.009266291964150084,0.025026781153000003,0.3282442748091603,0.18010354896455436,0.17975083760830587,0.17992702043137335
0,1,1.8117692787827445E13,0.1588785046728972,0.0054785691266516275,0.034482758620689655,0.009454949944382647,0.025026781153000003,0.21962616822429906,0.08858114232926825,0.08486001474647287,0.08668066070429259
0,2,1.8117692787827445E13,0.13493975903614458,0.004653095139177399,0.034482758620689655,0.008199721795153377,0.025026781153000003,0.19759036144578312,0.07878193045715708,0.07475023556735917,0.07671314764338621
0,3,1.8117692787827445E13,0.18854415274463007,0.006501522508435519,0.034482758620689655,0.0109403129760421,0.025026781153000003,0.20763723150357996,0.06938646117056912,0.07228527857044596,0.07080621278316891
0,4,1.8117692787827445E13,0.19090909090909092,0.00658307210031348,0.034482758620689655,0.011055540931824166,0.025026781153000003,0.21363636363636362,0.059054424146645475,0.06481703317075954,0.0618016878413748
0,5,1.8117692787827445E13,0.1510791366906475,0.005209625403125776,0.034482758620689655,0.009051724137931033,0.025026781153000003,0.20623501199040767,0.07366444002544094,0.07348939814672892,0.07357681497850714
0,6,1.8117692787827445E13,0.1608695652173913,0.005547226386806596,0.034482758620689655,0.009557019243187394,0.025026781153000003,0.23043478260869565,0.07992066646815696,0.0751965225038315,0.07748665682278755
0,7,1.8117692787827445E13,0.17866004962779156,0.006160691366475571,0.034482758620689655,0.010453720508166968,0.025026781153000003,0.20347394540942929,0.08215099190652092,0.0733407868715215,0.07749629512310979
0,8,1.8117692787827445E13,0.1717948717948718,0.005923961096374889,0.034482758620689655,0.010110918282652984,0.025026781153000003,0.22564102564102564,0.07722545653580136,0.07727571274300281,0.07725057646572167
0,9,1.8117692787827445E13,0.18592964824120603,0.006411367180731243,0.034482758620689655,0.01081239041496201,0.025026781153000003,0.24120603015075376,0.0526514053897421,0.055957726647381814,0.054254239862493496
1,0,2.5416440100552008E13,0.13486005089058525,0.004650346582433974,0.034482758620689655,0.008195453842585434,0.9260815442816248,0.21374045801526717,0.09513238892847245,0.08742678076368963,0.09111696251029455
1,1,2.5416440100552008E13,0.11448598130841121,0.003947792458910732,0.034482758620689655,0.007084508060435191,0.9260815442816248,0.32710280373831774,0.19621025691005406,0.18341143334162532,0.18959509100938343
1,2,2.5416440100552008E13,0.1614457831325301,0.005567095970087245,0.034482758620689655,0.009586493060523678,0.9260815442816248,0.17590361445783131,0.08948145847478438,0.07456303246094108,0.08134389463309523
1,3,2.5416440100552008E13,0.13365155131264916,0.004608674183194799,0.034482758620689655,0.008130671506352086,0.9260815442816248,0.21241050119331742,0.0683158820973882,0.07886815501459948,0.07321374905780571
1,4,2.5416440100552008E13,0.14772727272727273,0.005094043887147336,0.034482758620689655,0.008876749743939913,0.9260815442816248,0.2409090909090909,0.10105605196602299,0.09650718827582008,0.09872925167209796
1,5,2.5416440100552008E13,0.11031175059952038,0.0038038534689489784,0.034482758620689655,0.00685186564385194,0.9260815442816248,0.17266187050359713,0.07075159583675618,0.08898809945326161,0.07882887262765013
1,6,2.5416440100552008E13,0.14347826086956522,0.004947526236881559,0.034482758620689655,0.008653467942834668,0.9260815442816248,0.19782608695652174,0.07928234492505867,0.06871954242681341,0.07362401335898787
1,7,2.5416440100552008E13,0.13399503722084366,0.004620518524856678,0.034482758620689655,0.008149098317362106,0.9260815442816248,0.22332506203473945,0.08274817589871197,0.07187391152908394,0.0769286610040675
1,8,2.5416440100552008E13,0.13846153846153847,0.004774535809018568,0.034482758620689655,0.008387698042870456,0.9260815442816248,0.23846153846153847,0.09759853475824438,0.08513961549116864,0.09094435628769396
1,9,2.5416440100552008E13,0.17587939698492464,0.006064806792583608,0.034482758620689655,0.01031535514294135,0.9260815442816248,0.23115577889447236,0.10018761343834101,0.07916944037633691,0.08844700690444907
2,0,2.0892160377316625E13,0.13994910941475827,0.004825831359129596,0.034482758620689655,0.008466748768472908,0.011992819758187494,0.18575063613231552,0.058405109963129136,0.08460711119541461,0.06910580918189833
2,1,2.0892160377316625E13,0.10514018691588785,0.003625523686754753,0.034482758620689655,0.006561201428883866,0.011992819758187494,0.17523364485981308,0.08339782622466924,0.07448628949879804,0.07869055856919034
2,2,2.0892160377316625E13,0.12289156626506025,0.00423764021603656,0.034482758620689655,0.007547728281781857,0.011992819758187494,0.3325301204819277,0.1674402820507925,0.14983264426143716,0.15814787922283582
2,3,2.0892160377316625E13,0.12171837708830549,0.00419718541683812,0.034482758620689655,0.0074834922964049895,0.011992819758187494,0.1909307875894988,0.07239247506460578,0.07892292331285304,0.07551677911456532
2,4,2.0892160377316625E13,0.10227272727272728,0.0035266457680250786,0.034482758620689655,0.006398862424457874,0.011992819758187494,0.16590909090909092,0.070793524031631,0.07460724296096932,0.07265036845039351
2,5,2.0892160377316625E13,0.1342925659472422,0.0046307781361118,0.034482758620689655,0.00816505066705548,0.011992819758187494,0.15347721822541965,0.07126797141006064,0.0792774255825625,0.07505963533588643
2,6,2.0892160377316625E13,0.10434782608695652,0.003598200899550225,0.034482758620689655,0.0065164268259571,0.011992819758187494,0.1782608695652174,0.06875194839287097,0.07425754756915397,0.07139877032517225
