train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
0,0,0.93048128342246,0.7175843180599125,0.7123897435897436,0.7149775958271418,0.7967914438502673,0.6590774363251428,0.5192205128205127,0.5808488841473279,0.9197860962566845,0.6969161958568739,0.6907897435897435,0.693839446174726
0,1,0.8830409356725146,0.6363934915659054,0.6436065573770492,0.639979700910381,0.8304093567251462,0.5483087027914614,0.5522131147540984,0.5502539827707094,0.8596491228070176,0.5636904761904762,0.6020491803278688,0.5822387310090822
0,2,0.8297872340425532,0.6072837265577737,0.6462711864406779,0.626171171919125,0.7978723404255319,0.6413165266106443,0.5666343825665859,0.6016668249097749,0.7978723404255319,0.5619047619047619,0.6323486682808717,0.5950491225902126
0,3,0.8509316770186336,0.5128564405113079,0.5531436093524729,0.53223874167799,0.8571428571428571,0.6875014293882218,0.6218504356547359,0.6530300598216859,0.8695652173913043,0.6647339246119734,0.5965461041810317,0.6287968159199631
0,4,0.8743169398907104,0.572336265884653,0.5827106227106228,0.5774768542931042,0.7978142076502732,0.596127755794234,0.4565018315018315,0.5170544617279571,0.8688524590163934,0.6540980908492429,0.5610622710622711,0.6040186494761512
0,5,0.8734177215189873,0.643782412004855,0.6357547436986689,0.6397433955199529,0.7468354430379747,0.4740755708223883,0.39948739733786465,0.43359717119912483,0.8354430379746836,0.5616190476190476,0.5716114415179836,0.5665711900108645
0,6,0.9244186046511628,0.636969696969697,0.6634057971014492,0.6499190295023058,0.8023255813953488,0.4695459579180509,0.3489130434782609,0.400339440217783,0.9186046511627907,0.6635897435897435,0.6688405797101449,0.666204815412891
0,7,0.8928571428571429,0.5794721349099435,0.6443218360424651,0.6101787698954786,0.8214285714285714,0.5763135541803178,0.4969208404916083,0.5336806519651897,0.8826530612244898,0.6021101379240914,0.6442293291044447,0.6224580388626028
0,8,0.8705882352941177,0.5417500562357402,0.5948224257315167,0.5670471310946485,0.8058823529411765,0.4576608187134504,0.41616260888988166,0.43592633084890847,0.8529411764705882,0.4615369059656219,0.4731695331695331,0.4672808342656263
0,9,0.8830409356725146,0.6309981167608286,0.5700887091051026,0.5989989967171367,0.8128654970760234,0.3003189792663477,0.35011709601873536,0.3233117377567322,0.8830409356725146,0.6310603074497438,0.5990987154921581,0.6146643036232614
1,0,0.8074866310160428,0.4419442761962447,0.4230974358974359,0.43231554606913464,0.6844919786096256,0.5823308270676691,0.39476923076923076,0.4705481098090098,0.786096256684492,0.417238418079096,0.36508717948717945,0.38942455086236666
1,1,0.9064327485380117,0.5429152542372881,0.49352459016393446,0.517043087041878,0.783625730994152,0.4927884615384615,0.44901639344262295,0.4698852348442879,0.9005847953216374,0.5400790513833992,0.4218852459016394,0.47372108100534854
1,2,0.8191489361702128,0.4174193548387096,0.43644067796610175,0.4267181486959807,0.8085106382978723,0.7158095238095238,0.4884261501210654,0.5806506110105993,0.8191489361702128,0.5133333333333333,0.4401937046004843,0.4739584567723587
1,3,0.8571428571428571,0.4308421052631579,0.44441421676173765,0.43752293343174103,0.7763975155279503,0.4972609480072167,0.45247038174638005,0.4738094741610057,0.8633540372670807,0.529593220338983,0.4490653795524353,0.48601622777607667
1,4,0.8306010928961749,0.507563025210084,0.3854945054945055,0.4381862325404408,0.7540983606557377,0.5407764460656592,0.4227838827838827,0.4745557880297679,0.819672131147541,0.5039316239316239,0.3824175824175824,0.43484511961479116
1,5,0.7848101265822784,0.36752539618041447,0.4086321155480034,0.3869902123974307,0.7531645569620253,0.5262987012987013,0.401101670914755,0.4552495228944909,0.7721518987341772,0.2828648440508279,0.3286321155480034,0.30403576225649415
1,6,0.8546511627906976,0.2930232558139535,0.3576086956521739,0.32211041610008156,0.7906976744186046,0.6264285714285714,0.49275362318840576,0.551608039736202,0.8430232558139535,0.29041702127659574,0.3615942028985507,0.3221205630302859
1,7,0.8622448979591837,0.4576441102756892,0.41141359411479667,0.43329920966764945,0.7602040816326531,0.5901747220331292,0.43097881150610107,0.4981675956233862,0.8571428571428571,0.5215384615384615,0.38845425311660275,0.44526473736726335
1,8,0.8588235294117647,0.5168695064232589,0.4164440473531383,0.4612538376569846,0.7823529411764706,0.5489898989898989,0.4641143622961805,0.5029967923603333,0.8470588235294118,0.5139411027568922,0.38394907303998216,0.4395352913300956
1,9,0.7894736842105263,0.4927472527472528,0.3682520757930594,0.42149904802627813,0.7192982456140351,0.5464815885868518,0.41360726704989004,0.47084966151093444,0.7426900584795322,0.27502870264064294,0.32637002341920374,0.2985078625286197
2,0,0.7754010695187166,0.3853014726312865,0.3930461538461539,0.38913528284106785,0.48663101604278075,0.4025974025974026,0.3277538461538462,0.36134078603537556,0.7540106951871658,0.3522140762463343,0.3760615384615385,0.363747363514667
2,1,0.8187134502923976,0.3595814597025251,0.38204918032786883,0.370474989908233,0.6023391812865497,0.3637454981992797,0.36991803278688523,0.3668057997869883,0.7953216374269005,0.37301375095492745,0.4554098360655738,0.41011418273001043
2,2,0.9148936170212766,0.51,0.49518159806295403,0.5024815724815724,0.6276595744680851,0.2824639841033284,0.3013317191283293,0.2915929577779649,0.9148936170212766,0.5125777275296778,0.49518159806295403,0.5037295151803437
2,3,0.7701863354037267,0.2989106753812636,0.32242211496270295,0.31022155482250996,0.5962732919254659,0.40924128011506655,0.37069767441860463,0.3890170889219217,0.7701863354037267,0.2947121034077556,0.311364633611233,0.3028095965197116
2,4,0.7978142076502732,0.37794031105506515,0.4024358974358974,0.3898036526530237,0.46994535519125685,0.3172480620155039,0.3179120879120879,0.317579727862052,0.7814207650273224,0.34542521008403365,0.377051282051282,0.3605460377820143
2,5,0.8227848101265823,0.4574638233054074,0.41312659303313504,0.4341662099909521,0.5379746835443038,0.25209994683678894,0.2888133673180402,0.26921073170623083,0.8037974683544303,0.39873312564901353,0.39075332766921556,0.39470289843338585
