train Fold, test Fold, KNN-ACC, KNN-PREC, KNN-RECALL, KNN-FSCORE, CKNN-ACC, CKNN-PREC, CKNN-RECALL, CKNN-FSCORE, EKNN-ACC, EKNN-PREC, EKNN-RECALL, EKNN-FSCORE
0,0,0.5,0.1875,0.28125,0.225,0.1875,0.049107142857142856,0.125,0.07051282051282051,0.1875,0.07410714285714286,0.125,0.09304932735426008
0,1,0.32,0.15544871794871792,0.22083333333333333,0.1824602498580352,0.16,0.0625,0.08333333333333333,0.07142857142857144,0.2,0.11458333333333333,0.10833333333333334,0.11137071651090343
0,2,0.375,0.13640873015873017,0.3541666666666667,0.19695820694304014,0.16666666666666666,0.06506410256410257,0.175,0.09485981308411215,0.16666666666666666,0.09702380952380951,0.175,0.124835886214442
0,3,0.36,0.12916666666666665,0.225,0.16411764705882353,0.24,0.07916666666666666,0.2,0.11343283582089553,0.28,0.10416666666666666,0.225,0.14240506329113925
0,4,0.2857142857142857,0.11904761904761904,0.20833333333333331,0.15151515151515152,0.5,0.1994047619047619,0.3020833333333333,0.24023244312561817,0.42857142857142855,0.175,0.22916666666666666,0.19845360824742267
0,5,0.2222222222222222,0.08090277777777777,0.30357142857142855,0.1277577086827506,0.14814814814814814,0.05,0.2,0.08000000000000002,0.2222222222222222,0.10753676470588236,0.2875,0.15652629129827828
0,6,0.14285714285714285,0.0634469696969697,0.375,0.10853131749460042,0.14285714285714285,0.049107142857142856,0.25,0.08208955223880597,0.14285714285714285,0.057291666666666664,0.25,0.09322033898305083
0,7,0.2777777777777778,0.10795454545454546,0.16666666666666666,0.13103448275862067,0.2777777777777778,0.09134615384615385,0.1875,0.1228448275862069,0.2777777777777778,0.09134615384615385,0.1875,0.1228448275862069
0,8,0.4,0.1617063492063492,0.30833333333333335,0.21214999296468268,0.35,0.15,0.325,0.20526315789473687,0.3,0.1268939393939394,0.2625,0.17108463035019456
0,9,0.23529411764705882,0.06944444444444445,0.20833333333333331,0.10416666666666666,0.23529411764705882,0.10416666666666666,0.20833333333333331,0.13888888888888887,0.23529411764705882,0.14423076923076922,0.20833333333333331,0.17045454545454544
1,0,0.375,0.1517857142857143,0.21875,0.1792168674698795,0.125,0.031746031746031744,0.0625,0.042105263157894736,0.25,0.058333333333333334,0.125,0.07954545454545454
